purchase_id,customer_id,pet_id,product_id,category,breed,size_category,weight_kg,age_group,age_years,allergy,health_condition,purchased_at,quantity,rating,review,is_holdout
O00781,C0164,P0221,F0090,사료,허스키,대형,22.4,성견,2.0,,,2025-08-08,1,5,첫 사료라 고민 많이 하다가 골랐어요. 그릇 비우는 속도가 달라졌어요. 사료 그릇을 핥아먹을 정도로 좋아해요. 대형견이라 그런지 양이 금방 줄어요. 강력 추천해요.,0
O00782,C0164,P0221,F0066,사료,허스키,대형,22.4,성견,2.0,,,2025-10-15,2,4,다른 사료 다 먹여봤는데 이게 제일 잘 맞아서 재구매했어요. 기호성은 최고인데 며칠 먹이니 살짝 가려워하더라고요. 주변 강아지 친구들에게도 추천했어요.,0
O00783,C0164,P0221,F0134,간식,허스키,대형,22.4,성견,2.0,,,2025-10-22,1,4,훈련용으로 쓰려고 구매했어요. 너무 딱딱하지 않아서 노령견도 잘 씹어요. 소분하기 좋게 포장돼 있어서 편해요. 대형견이라 그런지 양이 금방 줄어요. 효과가 좋아서 재구매 의사 있어요.,0
O00784,C0164,P0221,F0102,간식,허스키,대형,22.4,성견,2.0,,,2026-02-02,1,5,장난감 대신 씹을 거리로 골랐어요. 냄새 맡자마자 자리에 앉아서 기다려요. 치석 제거 효과가 있는지 이빨이 깨끗해졌어요. 덩치가 커서 그런지 먹는 양도 많아요. 강아지들 사이에서 인기템이에요.,0
O00785,C0164,P0221,F0025,사료,허스키,대형,22.4,성견,2.0,,,2026-02-28,2,5,대형견이라 그런지 사료값이 만만치 않아서 가성비 좋은 걸로 골랐어요. 우리 아이가 정말 잘 먹어요. 털갈이가 심한 아이인데 피모 상태가 좋아진 것 같아요.,0
O00786,C0164,P0221,F0029,사료,허스키,대형,22.4,성견,2.0,,,2026-07-04,1,4,수의사 추천으로 바꿔봤어요. 그릇 비우는 속도가 달라졌어요. 소화가 잘 되는지 방귀 냄새도 줄었어요.,1
O00787,C0165,P0222,F0058,사료,비숑프리제,소형,2.4,성견,3.2,,,2025-11-26,1,5,퍼피 전용으로 바꿔주려고 구매했어요. 냄새를 맡자마자 좋아하더라고요. 입이 작은 아이라 한 번에 많이는 못 먹어요.,0
O00788,C0165,P0222,F0156,간식,비숑프리제,소형,2.4,성견,3.2,,,2026-04-09,1,3,새로운 맛 궁금해서 시켜봤어요. 잘 씹어 먹긴 하는데 양이 너무 적어서 금방 없어져요. 무난하게 급여 중입니다.,1
O00789,C0166,P0223,F0110,간식,말티즈,소형,5.9,성견,2.3,,관절이 약함,2025-12-16,1,1,산책 보상용으로 구매했어요. 간식 먹고 나서 변이 물러졌어요. 크기가 너무 커서 소형견은 나눠줘야 해요. 말티즈 특유로 까다롭게 골라 먹는 편인데 이건 잘 먹어요.,0
O00790,C0166,P0223,F0087,사료,말티즈,소형,5.9,성견,2.3,,관절이 약함,2025-12-19,5,4,예민한 장 때문에 저자극 사료 찾던 중이었어요. 변 색깔이랑 굳기가 딱 좋아요. 우리 아이가 정말 잘 먹어요!!,1
O00791,C0167,P0224,F0050,사료,비숑프리제,소형,2.0,퍼피,0.8,곡물 알레르기,피부가 예민함,2024-12-05,1,5,리뷰 좋길래 반신반의로 시켜봤어요. 장이 편안한지 컨디션이 좋아 보여요. 털에 윤기가 도는 게 눈에 보여요. 피부가 예민한 아이라 성분표를 꼼꼼히 봤는데 자극 없이 잘 맞았어요. 효과가 좋아서 재구매 의사 있어요.,0
O00792,C0167,P0224,F0180,간식,비숑프리제,소형,2.0,퍼피,0.8,곡물 알레르기,피부가 예민함,2024-12-30,3,4,다이어트 중이라 저칼로리 간식으로 골랐어요. 많이 먹어도 속이 편한지 컨디션이 좋아요. 훈련용으로 계속 재구매할 것 같아요!!,0
O00793,C0167,P0224,F0129,간식,비숑프리제,소형,2.0,퍼피,0.8,곡물 알레르기,피부가 예민함,2025-11-17,2,5,여행 갈 때 간식으로 챙기려고 샀어요. 크기가 적당해서 소형견도 먹기 편해요. 한 개 주면 더 달라고 계속 쳐다봐요. 성장기라 그런지 잘 먹고 살도 오르는 것 같아요. 효과가 좋아서 재구매 의사 있어요.,0
O00794,C0167,P0224,F0015,사료,비숑프리제,소형,2.0,퍼피,0.8,곡물 알레르기,피부가 예민함,2026-03-19,1,5,시니어 사료로 갈아탈 시기가 돼서 주문했어요. 활력이 좋아진 것 같아요. 편식하던 아이인데 이건 남김없이 먹어요. 이갈이 시기라 씹는 걸 좋아해요.,1
O00795,C0168,P0225,F0157,간식,셰퍼드,대형,33.4,시니어,12.8,,,2026-03-23,1,4,미용 보상용으로 하나 사봤어요. 너무 딱딱하지 않아서 노령견도 잘 씹어요. 노령견이라 소화가 잘 되는지 걱정했는데 다행히 괜찮아요. 훈련용으로 계속 재구매할 것 같아요.,0
O00796,C0168,P0225,F0036,사료,셰퍼드,대형,33.4,시니어,12.8,,,2026-07-28,1,4,곡물 알레르기 있어서 곡물프리로 알아보다 구매했어요. 물에 불리지 않아도 잘 먹어요. 사료 그릇을 핥아먹을 정도로 좋아해요. 나이가 있어서 그런지 예전보다 적게 먹네요. 재구매 예정입니다.,1
O00797,C0169,P0226,F0133,간식,프렌치불독,중형,9.6,성견,4.1,,치아가 약함,2025-07-06,3,5,소형견용 작은 사이즈로 찾다가 발견했어요. 많이 먹어도 속이 편한지 컨디션이 좋아요.,0
O00798,C0169,P0226,F0057,사료,프렌치불독,중형,9.6,성견,4.1,,치아가 약함,2025-07-21,1,5,첫 사료라 고민 많이 하다가 골랐어요. 변 상태가 훨씬 단단해졌어요. 이 사료로 계속 갈 것 같아요.,1
O00799,C0170,P0227,F0131,간식,치와와,소형,5.7,시니어,8.8,,,2023-12-10,1,1,퍼피용 부드러운 간식 찾던 중이었어요. 몇 입 먹다가 흥미를 잃어요. 처음만 좋아하고 그다음부턴 안 먹으려 해요. 나이가 있어서 그런지 예전보다 적게 먹네요. 다른 브랜드로 바꿔보려고요.,0
O00800,C0170,P0227,F0183,간식,치와와,소형,5.7,시니어,8.8,,,2024-10-18,1,1,심심할 때 주려고 대용량으로 샀어요. 너무 딱딱해서 잘 못 씹어요. 부스러기가 많이 떨어져서 청소가 번거로워요. 예민한 편인 치와와인데 배탈 없이 잘 맞아요. 다른 브랜드로 바꿔보려고요.,0
O00801,C0170,P0227,F0183,간식,치와와,소형,5.7,시니어,8.8,,,2025-12-09,1,2,"치석 관리용으로 알아보다 샀어요. 생각보다 딱딱해서 이빨 약한 아이는 힘들어해요. 나이가 있어서 그런지 예전보다 적게 먹네요. 전혀 안 먹어요, 비추합니다.",1
O00802,C0170,P0228,F0193,간식,셰퍼드,대형,37.8,성견,2.2,,,2024-05-24,3,1,이빨 약한 노령견용으로 부드러운 걸 찾았어요. 과식했더니 토를 하더라고요. 냄새는 좋아하는데 막상 안 먹어요. 재구매 의사는 없어요!!,0
O00803,C0170,P0228,F0099,사료,셰퍼드,대형,37.8,성견,2.2,,,2024-07-16,1,4,다른 사료 다 먹여봤는데 이게 제일 잘 맞아서 재구매했어요. 맛은 있나 본데 변 냄새가 너무 독해졌어요. 대형견이라 그런지 양이 금방 줄어요. 재구매 예정입니다ㅎㅎ,0
O00804,C0170,P0228,F0029,사료,셰퍼드,대형,37.8,성견,2.2,,,2025-07-24,1,4,입질 심한 아이라 소화 잘되는 걸로 찾았어요. 밥 시간마다 꼬리를 흔들면서 달려와요. 소화가 잘 되는지 방귀 냄새도 줄었어요. 대형견이라 그런지 양이 금방 줄어요. 강력 추천해요ㅜㅜ,0
O00805,C0170,P0228,F0118,간식,셰퍼드,대형,37.8,성견,2.2,,,2025-09-15,2,5,미용 보상용으로 하나 사봤어요. 손에 들자마자 꼬리 흔들며 달려와요. 냄새 맡자마자 자리에 앉아서 기다려요. 덩치가 커서 그런지 먹는 양도 많아요.,0
O00806,C0170,P0228,F0158,간식,셰퍼드,대형,37.8,성견,2.2,,,2025-10-25,1,5,훈련용으로 쓰려고 구매했어요. 치석 제거 효과가 있는지 이빨이 깨끗해졌어요. 편식하는 아이도 이건 잘 먹어요. 강아지들 사이에서 인기템이에요.,0
O00807,C0170,P0228,F0081,사료,셰퍼드,대형,37.8,성견,2.2,,,2025-11-07,1,2,소형견이라 알갱이 작은 걸로 찾다가 발견했어요. 입맛에 안 맞는지 자꾸 남겨요. 변이 좀 무르게 나와요. 덩치가 커서 그런지 먹는 양도 많아요. 재구매 의사 없어요.,1
O00808,C0171,P0229,F0016,사료,시바견,중형,12.7,성견,1.1,,,2026-05-18,1,5,기존 사료 단종돼서 급하게 대체품 찾았어요. 잘 먹기는 하는데 변이 좀 무르게 나와요.,0
O00809,C0171,P0229,F0055,사료,시바견,중형,12.7,성견,1.1,,,2026-05-27,1,5,변 상태가 훨씬 단단해졌어요. 효과가 좋아서 재구매 의사 있어요.,0
O00810,C0171,P0229,F0076,사료,시바견,중형,12.7,성견,1.1,,,2026-06-26,1,2,"처음엔 잘 먹더니 요즘은 시들해요, 그래도 소화는 잘 되는 것 같아요. 다른 사료 알아보려고요.",0
O00811,C0171,P0229,F0029,사료,시바견,중형,12.7,성견,1.1,,,2026-06-28,1,3,동물병원에서 체중 관리용으로 추천받았어요. 먹는 건 좋아하는데 방귀 냄새가 심해졌어요. 무난하게 급여 중입니다.,0
O00812,C0171,P0229,F0094,사료,시바견,중형,12.7,성견,1.1,,,2026-07-01,2,3,양은 적당한데 곡물이 들어있어서 우리 아이한테는 살짝 안 맞았어요. 시바견 특유의 도도함 때문인지 입맛이 까다로운 편이에요. 그럭저럭 먹이고 있어요.,0
O00813,C0171,P0229,F0011,사료,시바견,중형,12.7,성견,1.1,,,2026-07-04,1,4,대용량으로 시켜봤어요. 털에 윤기가 도는 게 눈에 보여요. 물에 불리지 않아도 잘 먹어요.,1
O00814,C0171,P0230,F0093,사료,셰퍼드,대형,34.1,성견,1.9,특정 단백질 민감,,2026-06-12,3,4,동물병원에서 체중 관리용으로 추천받았어요. 밥 시간마다 꼬리를 흔들면서 달려와요. 활동량 많은 대형견이라 이 정도는 순식간에 먹어요. 이 사료로 계속 갈 것 같아요.,0
O00815,C0171,P0230,F0086,사료,셰퍼드,대형,34.1,성견,1.9,특정 단백질 민감,,2026-06-28,2,2,변 냄새가 심해졌어요. 피부에 발진이 올라와서 놀랐어요. 재구매 의사 없어요.,0
O00816,C0171,P0230,F0092,사료,셰퍼드,대형,34.1,성견,1.9,특정 단백질 민감,,2026-08-10,1,3,수의사 추천으로 바꿔봤어요. 냄새 맡고 좋아하긴 하는데 이상하게 살은 안 쪄요. 무난하게 급여 중입니다.,1
O00817,C0171,P0231,F0028,사료,골든리트리버,대형,33.1,성견,5.9,,,2026-06-15,1,3,잘 먹는 편인데 가끔 토를 해서 지켜보고 있어요. 그럭저럭 먹이고 있어요.,0
O00818,C0171,P0231,F0095,사료,골든리트리버,대형,33.1,성견,5.9,,,2026-08-07,1,4,첫 사료라 고민 많이 하다가 골랐어요. 냄새를 맡자마자 좋아하더라고요. 장이 편안한지 컨디션이 좋아 보여요. 대형견이라 그런지 그릇 비우는 속도가 빨라요.,1
O00819,C0172,P0232,F0109,간식,미니어처닥스훈트,소형,4.0,퍼피,0.8,,,2026-03-06,3,5,치석 관리용으로 알아보다 샀어요. 소분하기 좋게 포장돼 있어서 편해요. 훈련할 때 반응이 확실히 좋아졌어요. 허리가 약한 아이라 체중 관리에 신경 쓰는데 도움이 되는 것 같아요. 다른 맛도 사보려고요.,0
O00820,C0172,P0232,F0017,사료,미니어처닥스훈트,소형,4.0,퍼피,0.8,,,2026-03-10,1,4,대용량으로 시켜봤어요. 편식하던 아이인데 이건 남김없이 먹어요. 그릇 비우는 속도가 달라졌어요. 주변 강아지 친구들에게도 추천했어요.,0
O00821,C0172,P0232,F0129,간식,미니어처닥스훈트,소형,4.0,퍼피,0.8,,,2026-06-15,1,3,소형견용 작은 사이즈로 찾다가 발견했어요. 맛있게는 먹는데 가격이 좀 부담돼요. 그냥저냥 주고 있어요.,1
O00822,C0173,P0233,F0033,사료,포메라니안,소형,4.0,퍼피,0.5,피부 알레르기 체질,,2024-01-05,2,4,시니어 사료로 갈아탈 시기가 돼서 주문했어요. 변 색깔이랑 굳기가 딱 좋아요. 우리 아이가 정말 잘 먹어요. 입이 작은 아이라 한 번에 많이는 못 먹어요. 주변 강아지 친구들에게도 추천했어요.,0
O00823,C0173,P0233,F0176,간식,포메라니안,소형,4.0,퍼피,0.5,피부 알레르기 체질,,2024-01-12,1,1,"이빨 약한 노령견용으로 부드러운 걸 찾았어요. 잘 먹긴 하는데 너무 딱딱해서 걱정돼요. 입이 작은 아이라 한 번에 많이는 못 먹어요. 전혀 안 먹어요, 비추합니다ㅜㅜ",0
O00824,C0173,P0233,F0029,사료,포메라니안,소형,4.0,퍼피,0.5,피부 알레르기 체질,,2024-02-23,1,2,그릇 앞에서 킁킁거리기만 하고 돌아서요. 냄새는 맡는데 잘 안 먹어요. 눈 주위가 붉어져서 급하게 중단했어요. 털이 풍성한 아이라 그런지 피모 개선 효과가 보여요. 환불 문의했어요.,0
O00825,C0173,P0233,F0110,간식,포메라니안,소형,4.0,퍼피,0.5,피부 알레르기 체질,,2024-05-21,2,3,심심할 때 주려고 대용량으로 샀어요. 처음엔 잘 먹더니 물려하는지 요즘은 시큰둥해요. 무난하게 급여 중입니다.,0
O00826,C0173,P0233,F0003,사료,포메라니안,소형,4.0,퍼피,0.5,피부 알레르기 체질,,2024-09-17,3,2,곡물 알레르기 있어서 곡물프리로 알아보다 구매했어요. 가스가 심해진 것 같아요. 다른 간식 섞어줘야 겨우 먹어요. 귀를 자꾸 털길래 알레르기인가 싶어요.,0
O00827,C0173,P0233,F0057,사료,포메라니안,소형,4.0,퍼피,0.5,피부 알레르기 체질,,2024-11-21,2,3,가격 대비 괜찮아요. 그럭저럭 먹고 있어요. 무난하게 급여 중입니다~,0
O00828,C0173,P0233,F0166,간식,포메라니안,소형,4.0,퍼피,0.5,피부 알레르기 체질,,2025-01-28,2,3,다이어트 중이라 저칼로리 간식으로 골랐어요. 맛있게는 먹는데 가격이 좀 부담돼요. 그냥저냥 주고 있어요!!,0
O00829,C0173,P0233,F0185,간식,포메라니안,소형,4.0,퍼피,0.5,피부 알레르기 체질,,2025-05-21,1,3,퍼피용 부드러운 간식 찾던 중이었어요. 좋아하긴 하는데 며칠 먹이니 살짝 가려워하는 것 같아요. 그냥저냥 주고 있어요ㅎㅎ,1
O00830,C0173,P0234,F0177,간식,골든리트리버,대형,31.8,퍼피,0.6,,,2024-10-03,2,4,산책 보상용으로 구매했어요. 치석 제거 효과가 있는지 이빨이 깨끗해졌어요. 크기가 적당해서 소형견도 먹기 편해요. 성장기라 그런지 잘 먹고 살도 오르는 것 같아요. 훈련용으로 계속 재구매할 것 같아요.,0
O00831,C0173,P0234,F0059,사료,골든리트리버,대형,31.8,퍼피,0.6,,,2025-01-26,1,3,무난하게 먹입니다. 그냥 그래요. 그럭저럭 먹이고 있어요.,0
O00832,C0173,P0234,F0120,간식,골든리트리버,대형,31.8,퍼피,0.6,,,2026-01-21,1,5,장난감 대신 씹을 거리로 골랐어요. 손에 들자마자 꼬리 흔들며 달려와요. 훈련할 때 반응이 확실히 좋아졌어요. 다른 맛도 사보려고요.,1
O00833,C0174,P0235,F0012,사료,보더콜리,중형,15.2,성견,6.1,,피부가 예민함,2023-07-03,1,5,퍼피 전용으로 바꿔주려고 구매했어요. 사료 그릇을 핥아먹을 정도로 좋아해요. 재구매 예정입니다.,0
O00834,C0174,P0235,F0036,사료,보더콜리,중형,15.2,성견,6.1,,피부가 예민함,2024-12-14,1,3,기존 사료 단종돼서 급하게 대체품 찾았어요. 잘 먹는데 사료 냄새가 집안에 좀 남아요. 활동량이 있는 편이라 이 정도는 금방 먹어요.,1
O00835,C0174,P0236,F0110,간식,시츄,소형,3.4,시니어,9.8,,,2024-04-06,1,1,처음만 좋아하고 그다음부턴 안 먹으려 해요. 크기가 너무 커서 소형견은 나눠줘야 해요.,0
O00836,C0174,P0236,F0037,사료,시츄,소형,3.4,시니어,9.8,,,2024-04-21,1,4,다른 사료 다 먹여봤는데 이게 제일 잘 맞아서 재구매했어요. 가격은 좀 있는데 그만큼 잘 먹어서 만족해요. 효과가 좋아서 재구매 의사 있어요.,0
O00837,C0174,P0236,F0181,간식,시츄,소형,3.4,시니어,9.8,,,2024-11-27,5,4,여행 갈 때 간식으로 챙기려고 샀어요. 냄새는 좋아하는데 크기가 커서 나눠줘야 해요. 효과가 좋아서 재구매 의사 있어요.,1
O00838,C0174,P0237,F0036,사료,말티즈,소형,3.6,성견,5.9,,,2023-10-08,1,4,소형견이라 알갱이 작은 걸로 찾다가 발견했어요. 활력이 좋아진 것 같아요. 말티즈라 그런지 입이 짧아서 조금씩 자주 먹어요. 강력 추천해요.,0
O00839,C0174,P0237,F0077,사료,말티즈,소형,3.6,성견,5.9,,,2024-04-23,1,3,"대형견이라 그런지 사료값이 만만치 않아서 가성비 좋은 걸로 골랐어요. 처음엔 잘 먹더니 요즘은 시들해요, 그래도 소화는 잘 되는 것 같아요. 무난하게 급여 중입니다ㅜㅜ",0
O00840,C0174,P0237,F0057,사료,말티즈,소형,3.6,성견,5.9,,,2024-06-27,3,1,설사를 해서 바로 끊었어요. 변 냄새가 심해졌어요. 다른 사료 알아보려고요.,1
O00841,C0175,P0238,F0048,사료,말티즈,소형,4.4,성견,4.6,,비만 관리 중,2025-05-13,1,4,우리 아이가 정말 잘 먹어요. 물에 불리지 않아도 잘 먹어요. 말티즈라 그런지 입이 짧아서 조금씩 자주 먹어요. 이 사료로 계속 갈 것 같아요.,1
O00842,C0175,P0239,F0104,간식,시바견,중형,14.7,성견,5.0,,,2025-01-19,1,5,새로운 맛 궁금해서 시켜봤어요. 많이 먹어도 속이 편한지 컨디션이 좋아요. 너무 딱딱하지 않아서 노령견도 잘 씹어요. 강아지들 사이에서 인기템이에요.,0
O00843,C0175,P0239,F0068,사료,시바견,중형,14.7,성견,5.0,,,2025-02-15,2,5,변 색깔이랑 굳기가 딱 좋아요. 사료 그릇을 핥아먹을 정도로 좋아해요. 재구매 예정입니다.,0
